EID,Title,URL
661493385,"Ep. 136 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9713483423.mp3?updated=1705012423"
661493384,"Ep. 135 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2755526092.mp3?updated=1705012590"
661493383,"Ep. 134 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6370844325.mp3?updated=1707419769"
661493382,"Ep. 133 | 2 Bears 1 Cave w/ Bert Kreischer & Chris Distefano","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8531998762.mp3?updated=1705013183"
661493381,"Ep. 132 | 2 Bears 1 Cave w/ Mark Normand & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7657356549.mp3?updated=1707428337"
661493380,"Ep. 131 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6295161618.mp3?updated=1705013130"
661493379,"Ep. 130 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8418937494.mp3?updated=1705013313"
661493378,"Ep. 129 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5727101401.mp3?updated=1705013384"
661493377,"Ep. 128 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3796678035.mp3?updated=1705013523"
661493376,"Ep. 127 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2004311563.mp3?updated=1705013774"
661493375,"Ep. 126 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4410876433.mp3?updated=1707419503"
661493374,"Ep. 125 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6248876413.mp3?updated=1705013913"
661493373,"Ep. 124 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7023081415.mp3?updated=1705014167"
661493372,"Ep. 123 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9859569168.mp3?updated=1705014240"
661493371,"Ep. 122 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4890790378.mp3?updated=1705014358"
661493370,"Ep. 121 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4564052435.mp3?updated=1705014475"
661493369,"Ep. 120 | 2 Bears 1 Cave w/ Tom Segura & David Spade","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2774775688.mp3?updated=1705014649"
661493368,"Ep. 119 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3291698604.mp3?updated=1705018272"
661493367,"Ep. 118 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4144898499.mp3?updated=1705018405"
661493340,"Ep. 117 | 2 Bears 1 Cave w/ Tom Segura & Ari Shaffir","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9849638226.mp3?updated=1707419943"
661493337,"Ep. 116 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7955328180.mp3?updated=1705018579"
661493334,"Ep. 115 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9024993384.mp3?updated=1705018669"
661493330,"Ep. 114 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1412554211.mp3?updated=1705018869"
661493318,"Ep. 113 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5717370206.mp3?updated=1706151587"
661493190,"Ep. 112 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7041323338.mp3?updated=1706217928"
661493189,"Ep. 111 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5296684778.mp3?updated=1706218242"
661493188,"Ep. 110 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2376839653.mp3?updated=1706218443"
661493187,"Ep. 109 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6906956697.mp3?updated=1706218698"
661493186,"Ep. 108 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9635334599.mp3?updated=1706218695"
661493184,"Ep. 107 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8049762631.mp3?updated=1706218893"
661493181,"Ep. 106 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7968094528.mp3?updated=1706212829"
661493179,"Ep. 105 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9909399589.mp3?updated=1706213086"
661493173,"Ep. 104 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1808203491.mp3?updated=1706213135"
661493160,"Ep. 103 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7266647438.mp3?updated=1706213388"
661493156,"Ep. 102 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9631628700.mp3?updated=1706216062"
661493150,"Ep. 101 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3258114914.mp3?updated=1706216275"
661493146,"Ep. 100 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9735240341.mp3?updated=1706216392"
661493145,"Ep. 99 | 2 Bears 1 Cave w/ Ari Shaffir & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5160933071.mp3?updated=1706216511"
661493143,"Ep. 98 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9962163275.mp3?updated=1706219128"
661493140,"Ep. 97 | 2 Bears 1 Cave w/ Dr. Drew & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6444310664.mp3?updated=1706217286"
661493137,"Ep. 96 | 2 Bears 1 Cave w/ Tom Segura & Roy Wood Jr.","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1530109769.mp3?updated=1706219407"
661493134,"Ep. 95 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7915063383.mp3?updated=1706219520"
661493131,"Ep. 94 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7594699413.mp3?updated=1706219872"
661493128,"Ep. 93 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6904229115.mp3?updated=1706220090"
661493126,"Ep. 92 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5418086352.mp3?updated=1706220279"
661493123,"Ep. 91 | 2 Bears 1 Cave w/ Tom Segura & Brendan Schaub","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7171933032.mp3?updated=1706220559"
661493120,"Ep. 90 | 2 Bears 1 Cave w/ Tom Segura & Marc Maron","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1748007530.mp3?updated=1706558008"
661493113,"Ep. 89 | 2 Bears 1 Cave w/ Tom Segura & Cassius Marsh","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5919025634.mp3?updated=1706558141"
661493022,"Ep. 88 | 2 Bears 1 Cave w/ Tom Segura & Anthony Jeselnik","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3439774015.mp3?updated=1706220845"
661493021,"Ep. 87 | 2 Bears 1 Cave w/ Tom Segura & Greg Fitzsimmons","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1122183081.mp3?updated=1706221271"
661493020,"Ep. 86 | 2 Bears 1 Cave w/ Tom Segura & Felipe Esparza","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5458415824.mp3?updated=1706221515"
661493019,"Ep. 85 | 2 Bears 1 Cave w/ Tom Segura & Mark Normand","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8676611781.mp3?updated=1706221565"
661493018,"Ep. 84 | 2 Bears 1 Cave w/ Tom Segura & Godfrey","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1871106713.mp3?updated=1706558268"
661493017,"Ep. 83 | 2 Bears 1 Cave w/ Tom Segura & Ethan Klein","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6032442802.mp3?updated=1706221922"
661493016,"Ep. 82 | 2 Bears 1 Cave w/ Steve-O & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3299529349.mp3?updated=1706558679"
661493015,"Ep. 81 | 2 Bears 1 Cave w/ Tom Segura & Brian Simpson","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2181773778.mp3?updated=1706552905"
661493014,"Ep. 80 | 2 Bears 1 Cave w/ Ryan Sickler & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2095522616.mp3?updated=1706552966"
661492968,"Ep. 79 | 2 Bears 1 Cave w/ Tom Segura & Josh Potter","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2284832478.mp3?updated=1706553141"
661492966,"Ep. 78 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4773348298.mp3?updated=1706553340"
661492964,"Ep. 77 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3219039974.mp3?updated=1706553436"
661492962,"Ep. 76 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8755554272.mp3?updated=1706554069"
661492960,"Ep. 75 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3099521208.mp3?updated=1706554124"
661492958,"Ep. 74 | 2 Bears 1 Cave w/ Andrew Santino & Bobby Lee","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5060745070.mp3?updated=1706554277"
661492957,"Ep. 73 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9688368015.mp3?updated=1706554417"
661492955,"Ep. 72 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6171201447.mp3?updated=1706554598"
661492952,"Ep. 71 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6707034782.mp3?updated=1706554763"
661492950,"Ep. 70 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4783990925.mp3?updated=1706554957"
661492946,"Ep. 69 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5058710853.mp3?updated=1707241947"
661492944,"Ep. 68 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7838958603.mp3?updated=1707241952"
661492942,"Ep. 67 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8363760893.mp3?updated=1707415472"
661492940,"Ep. 66 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6285613616.mp3?updated=1707415634"
661492937,"Ep. 65 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6029389078.mp3?updated=1707243041"
661492935,"Ep. 64 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1070515752.mp3?updated=1707243189"
661492934,"Ep. 63 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3205351279.mp3?updated=1707243357"
661492933,"Ep. 62 | 2 Bears 1 Cave w/ Dr. Drew & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1417593478.mp3?updated=1707243523"
661492931,"Ep. 61 | 2 Bears 1 Cave w/ Whitney Cummings & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3122819064.mp3?updated=1707243735"
661492929,"Ep. 60 | 2 Bears 1 Cave w/ Christina P & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5165417350.mp3?updated=1707243903"
661492926,"Ep. 59 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4621733284.mp3?updated=1707244927"
661492924,"Ep. 58 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6508530535.mp3?updated=1707245085"
661492921,"Ep. 57 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1687618298.mp3?updated=1707245176"
661492920,"Ep. 56 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1769141711.mp3?updated=1707415730"
661492913,"Ep. 55 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2464854385.mp3?updated=1707415823"
661492907,"Ep. 54 | 2 Bears 1 Cave w/ Tom Segura & Tim Dillon","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7686117834.mp3?updated=1707245879"
661492900,"Ep. 53 | 2 Bears 1 Cave w/ Tom Segura & Ryan Sickler","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9859432060.mp3?updated=1707246099"
661492897,"Ep. 52 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4547695244.mp3?updated=1707415920"
661492894,"Ep. 51 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4633976268.mp3?updated=1707246272"
661492891,"Ep. 50 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2446595500.mp3?updated=1707254965"
661492889,"Ep. 49 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7598179109.mp3?updated=1707416045"
661492886,"Ep. 48 | 2 Bears 1 Cave w/ Tom Segura & Bobby Lee","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7715041876.mp3?updated=1707255728"
661492885,"Ep. 47 | 2 Bears 1 Cave w/ Tom Segura & LeeAnn Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5026935126.mp3?updated=1707255814"
