EID,Title,URL
709050893,"MURDERED: Devan Duniver","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/d24a8903-05c5-4c12-a503-4d040ee036bf/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=d24a8903-05c5-4c12-a503-4d040ee036bf&feed=qm_9xx0g"
707112060,"MISSING: From a Bus Stop","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/7a49e77c-66f7-40a1-917e-41609bafa275/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=7a49e77c-66f7-40a1-917e-41609bafa275&feed=qm_9xx0g"
705142851,"INFAMOUS: The LaSalle Street Murders","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/87ce2332-a4a3-4b7f-b25a-b8ee631ab471/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=87ce2332-a4a3-4b7f-b25a-b8ee631ab471&feed=qm_9xx0g"
702910754,"SURVIVED: The Chowchilla Kidnapping","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/2309b632-2a9a-48a0-8c0b-5b6612508a3e/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=2309b632-2a9a-48a0-8c0b-5b6612508a3e&feed=qm_9xx0g"
701135374,"MURDERED: Lisa Norell","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/efd4e870-1a2b-49f1-b5a9-75b5fddcee1d/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=efd4e870-1a2b-49f1-b5a9-75b5fddcee1d&feed=qm_9xx0g"
699434611,"WANTED: Justice for MMIP","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/f2ef0688-622b-40cd-839c-d60bf4bc5ee8/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=f2ef0688-622b-40cd-839c-d60bf4bc5ee8&feed=qm_9xx0g"
699115029,"MURDERED: Brittany Locklear","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/beefc9cf-3a89-45ac-a8ce-e12fbfc1e876/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=beefc9cf-3a89-45ac-a8ce-e12fbfc1e876&feed=qm_9xx0g"
696863522,"BWBRSA: Online Scams","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/860986b9-3834-472c-8c59-4494f4788074/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=860986b9-3834-472c-8c59-4494f4788074&feed=qm_9xx0g"
696063785,"INTRODUCING: Crime Junkie AF","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/46d63e6f-2db8-46db-ad59-ac9f2ad65ff1/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=46d63e6f-2db8-46db-ad59-ac9f2ad65ff1&feed=qm_9xx0g"
694422906,"MURDERED: Scott Johnson","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/5f9a0900-ed46-489c-8e9f-256ed05404bd/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=5f9a0900-ed46-489c-8e9f-256ed05404bd&feed=qm_9xx0g"
692600267,"MYSTERIOUS DEATH OF: Franchesca Alvarado","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/44eb8038-4554-4b1e-933b-59866de60af1/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=44eb8038-4554-4b1e-933b-59866de60af1&feed=qm_9xx0g"
690508894,"MISSING: Steven Clark","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/e6446a40-167b-4a04-910c-2ccf0d438eea/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=e6446a40-167b-4a04-910c-2ccf0d438eea&feed=qm_9xx0g"
688185907,"MURDERED: María Marta García Belsunce Part 2","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/5163ed6d-9fb3-4943-941b-e95384025c3e/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=5163ed6d-9fb3-4943-941b-e95384025c3e&feed=qm_9xx0g"
687787280,"MURDERED: María Marta García Belsunce Part 1","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/ba849a8b-8bc0-44a6-8f8c-7c727931e9cf/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=ba849a8b-8bc0-44a6-8f8c-7c727931e9cf&feed=qm_9xx0g"
685593250,"CONSPIRACY: The Frog Boys of South Korea","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/06b9e4a1-2054-4ffd-944d-631a986d06c3/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=06b9e4a1-2054-4ffd-944d-631a986d06c3&feed=qm_9xx0g"
